pos,corr_resp,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,routine_2.started,Fixation.started,Fixation.stopped,Line1.started,Line2.started,Line3.started,Line4.started,Probe.started,key_resp_2.started,routine_2.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
50,c,39,2,158,2,,,,,465.3952580000041,,465.3800762000028,465.3952580000041,466.3923956999788,466.3923956999788,466.3923956999788,466.3923956999788,466.3923956999788,467.3916046000086,467.3916046000086,468.9576736000017,z,0,1.549242300039623,None,,,,,,,,,,,,,,,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
-150,z,39,3,159,3,,,,,468.9761838000268,,468.95931589999236,468.9761838000268,469.959015200031,469.959015200031,469.959015200031,469.959015200031,469.9729307999951,470.97209060000023,470.97209060000023,471.323034800007,x,0,0.33695979998447,None,,,,,,,,,,,,,,,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
-50,x,40,0,160,0,,,,,471.34048680000706,,471.3249130999902,471.34048680000706,472.3238094000262,472.3238094000262,472.3238094000262,472.3238094000262,472.33743489999324,473.33644290000666,473.33644290000666,474.77048220002325,v,0,1.4168121999828145,None,,,,,,,,,,,,,,,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
150,v,40,1,161,1,,,,,474.78764739999315,,474.77254859998357,474.78764739999315,475.7846741999965,475.7846741999965,475.7846741999965,475.7846741999965,475.7846741999965,476.78380169998854,476.78380169998854,479.7830794000183,z,0,2.988491000025533,None,,,,,,,,,,,,,,,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
50,c,40,2,162,2,,,,,479.800817499985,,479.78491190000204,479.800817499985,480.7831097000162,480.7831097000162,480.7831097000162,480.7831097000162,480.813995399978,481.7964944000123,481.7964944000123,482.8637161999941,c,1,1.049895000003744,None,,,,,,,,,,,,,,,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
-150,z,40,3,163,3,,,,,482.88131149997935,,482.86612840002635,482.88131149997935,483.8780230000266,483.8780230000266,483.8780230000266,483.8780230000266,483.8780230000266,484.8770739000174,484.8770739000174,487.7595338000101,x,0,2.8765216000028886,None,,,,,,,,,,,,,,,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
-50,x,41,0,164,0,,,,,487.7772529000067,,487.7614273999934,487.7772529000067,488.7601647999836,488.7601647999836,488.7601647999836,488.7601647999836,488.7739757000236,489.7731656000251,489.7731656000251,490.3741945999791,v,0,0.5849734999937937,None,,,,,,,,,,,,,,,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
150,v,41,1,165,1,,,,,490.3920311999973,,490.37601980002364,490.3920311999973,491.3742255999823,491.3742255999823,491.3742255999823,491.3742255999823,491.40534639998805,492.38785930001177,492.38785930001177,498.3842130000121,z,0,5.98987449996639,None,,,,,,,,,,,,,,,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
50,c,41,2,166,2,,,,,498.40199230000144,,498.3863089000224,498.40199230000144,499.38459470000817,499.38459470000817,499.38459470000817,499.38459470000817,499.3987467000261,500.3977972000139,500.3977972000139,501.4482141000335,c,1,1.0462849999894388,None,,,,,,,,,,,,,,,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
-150,z,41,3,167,3,,,,,501.4656629000092,,501.44990369997686,501.4656629000092,502.4487932000193,502.4487932000193,502.4487932000193,502.4487932000193,502.46265479997965,503.4617121000192,503.4617121000192,504.69552200002363,x,0,1.2230035999673419,None,,,,,,,,,,,,,,,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
-50,x,42,0,168,0,,,,,504.7134506999864,,504.6972991999937,504.7134506999864,505.6963306000107,505.6963306000107,505.6963306000107,505.6963306000107,505.7099033999839,506.7090126000112,506.7090126000112,507.6432012000005,v,0,0.9184400000376627,None,,,,,,,,,,,,,,,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
150,v,42,1,169,1,,,,,507.6605608999962,,507.64500120002776,507.6605608999962,508.6438671000069,508.6438671000069,508.6438671000069,508.6438671000069,508.65762840001844,509.656749900023,509.656749900023,510.5409605000168,z,0,0.8820025000022724,None,,,,,,,,,,,,,,,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
50,c,42,2,170,2,,,,,510.5581286000088,,510.542671800009,510.5581286000088,511.54134460003115,511.54134460003115,511.54134460003115,511.54134460003115,511.55511070002103,512.5544179999852,512.5544179999852,513.9053240999929,c,1,1.3369743999792263,None,,,,,,,,,,,,,,,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
-150,z,42,3,171,3,,,,,513.9227678999887,,513.9075469999807,513.9227678999887,514.9220272999955,514.9220272999955,514.9220272999955,514.9220272999955,514.9359346000128,515.918648299994,515.918648299994,519.2173082000227,x,0,3.284138899995014,None,,,,,,,,,,,,,,,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
-50,x,43,0,172,0,,,,,519.2351208000327,,519.219181500026,519.2351208000327,520.2315779000055,520.2315779000055,520.2315779000055,520.2315779000055,520.2315779000055,521.2308248000336,521.2308248000336,524.4462388000102,v,0,3.2084466999513097,None,,,,,,,,,,,,,,,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
150,v,43,1,173,1,,,,,524.4641424000147,,524.4482388999895,524.4641424000147,525.4463780000224,525.4463780000224,525.4463780000224,525.4463780000224,525.4772532000206,526.4597970999894,526.4597970999894,529.5417879000306,z,0,3.0787851000204682,None,,,,,,,,,,,,,,,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
50,c,43,2,174,2,,,,,529.5597855999949,,529.5438157999888,529.5597855999949,530.5422891000053,530.5422891000053,530.5422891000053,530.5422891000053,530.5564276999794,531.5557368000154,531.5557368000154,532.756002900016,c,1,1.1826292999903671,None,,,,,,,,,,,,,,,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
-150,z,43,3,175,3,,,,,532.7734429999837,,532.7580632999889,532.7734429999837,533.770592099987,533.770592099987,533.770592099987,533.770592099987,533.770592099987,534.7696113000275,534.7696113000275,535.9864174000104,x,0,1.2001009000232443,None,,,,,,,,,,,,,,,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
-50,x,44,0,176,0,,,,,536.0046079999884,,535.9883526000194,536.0046079999884,537.0037353999796,537.0037353999796,537.0037353999796,537.0037353999796,537.0178677000222,538.0003639999777,538.0003639999777,541.266183300002,v,0,3.250702999997884,None,,,,,,,,,,,,,,,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
150,v,44,1,177,1,,,,,541.2835268999916,,541.2682423000224,541.2835268999916,542.280004100001,542.280004100001,542.280004100001,542.280004100001,542.280004100001,543.2792059999774,543.2792059999774,546.477810100012,z,0,3.187265699962154,None,,,,,,,,,,,,,,,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
50,c,44,2,178,2,,,,,546.4956090999767,,546.4796783999773,546.4956090999767,547.4783494999865,547.4783494999865,547.4783494999865,547.4783494999865,547.4925410000142,548.4917011000216,548.4917011000216,550.6749825000297,c,1,2.1663843999849632,None,,,,,,,,,,,,,,,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
-150,z,44,3,179,3,,,,,550.692560800002,,550.6768935000291,550.692560800002,551.6915377000114,551.6915377000114,551.6915377000114,551.6915377000114,551.7055063000298,552.6883529000334,552.6883529000334,554.1215912000043,x,0,1.4221938999835402,None,,,,,,,,,,,,,,,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
-50,x,45,0,180,0,,,,,554.13917520002,,554.1234548999928,554.13917520002,555.1220653000055,555.1220653000055,555.1220653000055,555.1220653000055,555.1363158000167,556.1352044999949,556.1352044999949,557.4688966000103,v,0,1.3207281000213698,None,,,,,,,,,,,,,,,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
150,v,45,1,181,1,,,,,557.4866541000083,,557.4707796000293,557.4866541000083,558.4692078999942,558.4692078999942,558.4692078999942,558.4692078999942,558.4835135000176,559.4826972000301,559.4826972000301,560.7996464000316,z,0,1.2993536000140011,None,,,,,,,,,,,,,,,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
50,c,45,2,182,2,,,,,560.8171934999991,,560.8019762000185,560.8171934999991,561.8137847000035,561.8137847000035,561.8137847000035,561.8137847000035,561.8137847000035,562.8129592000041,562.8129592000041,564.0472059000167,c,1,1.2197365000029095,None,,,,,,,,,,,,,,,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
-150,z,45,3,183,3,,,,,564.0642390000285,,564.0492321000202,564.0642390000285,565.0608709999942,565.0608709999942,565.0608709999942,565.0608709999942,565.0608709999942,566.0602611000068,566.0602611000068,567.0109722000198,x,0,0.9472682999912649,None,,,,,,,,,,,,,,,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
-50,x,46,0,184,0,,,,,567.0289918000344,,567.0126770000206,567.0289918000344,568.0113916000118,568.0113916000118,568.0113916000118,568.0113916000118,568.025622199988,569.0246714000241,569.0246714000241,572.9401380000054,v,0,3.912511700007599,None,,,,,,,,,,,,,,,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
150,v,46,1,185,1,,,,,572.9572829999961,,572.9420488000032,572.9572829999961,573.9539869999862,573.9539869999862,573.9539869999862,573.9539869999862,573.9539869999862,574.9529880000046,574.9529880000046,576.7532381999772,z,0,1.7866667000344023,None,,,,,,,,,,,,,,,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
50,c,46,2,186,2,,,,,576.7707697000005,,576.7550491000293,576.7707697000005,577.7533219000325,577.7533219000325,577.7533219000325,577.7533219000325,577.7673922000104,578.7667287000222,578.7667287000222,580.1671755000134,c,1,1.3901442000060342,None,,,,,,,,,,,,,,,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
-150,z,46,3,187,3,,,,,580.1848561000079,,580.1696902000112,580.1848561000079,581.1814059999888,581.1814059999888,581.1814059999888,581.1814059999888,581.1814059999888,582.1806406999822,582.1806406999822,583.1643992000027,x,0,0.9763226000359282,None,,,,,,,,,,,,,,,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
-50,x,47,0,188,0,,,,,583.1818362000049,,583.1661544999806,583.1818362000049,584.1650988000329,584.1650988000329,584.1650988000329,584.1650988000329,584.1789509999799,585.1777802000288,585.1777802000288,586.7781763999956,v,0,1.5915832000318915,None,,,,,,,,,,,,,,,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
150,v,47,1,189,1,,,,,586.7954894999857,,586.7800254999893,586.7954894999857,587.7787710999837,587.7787710999837,587.7787710999837,587.7787710999837,587.7926320999977,588.7916650000261,588.7916650000261,589.6432967000292,z,0,0.8494181999703869,None,,,,,,,,,,,,,,,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
50,c,47,2,190,2,,,,,589.6604753999854,,589.6452131000115,589.6604753999854,590.6596383000142,590.6596383000142,590.6596383000142,590.6596383000142,590.6737284000264,591.6563621999812,591.6563621999812,592.9234288000152,c,1,1.2551556000253186,None,,,,,,,,,,,,,,,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
-150,z,47,3,191,3,,,,,592.9404658999993,,592.9253527999972,592.9404658999993,593.9375133999856,593.9375133999856,593.9375133999856,593.9375133999856,593.9375133999856,594.9365569999791,594.9365569999791,601.1671553000342,x,0,6.228711400006432,None,,,,,,,,,,,,,,,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
-50,x,48,0,192,0,,,,,601.1838486000197,,601.169427899993,601.1838486000197,602.1808134000166,602.1808134000166,602.1808134000166,602.1808134000166,602.1808134000166,603.1796856999863,603.1796856999863,607.0278801000095,b,0,3.8400702999788336,None,,,,,,,,,,,,,,,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
150,v,48,1,193,1,,,,,607.0459090999793,,607.029345899995,607.0459090999793,608.0284271999844,608.0284271999844,608.0284271999844,608.0284271999844,608.0427094000042,609.0419715000317,609.0419715000317,610.1757632999797,z,0,1.121845499961637,None,,,,,,,,,,,,,,,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
50,c,48,2,194,2,,,,,610.1934084999957,,610.1772445000242,610.1934084999957,611.1756988000125,611.1756988000125,611.1756988000125,611.1756988000125,611.2066841000342,612.189364299993,612.189364299993,613.7060985999997,c,1,1.5112586000468582,None,,,,,,,,,,,,,,,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
-150,z,48,3,195,3,,,,,613.7234709000331,,613.7079377000337,613.7234709000331,614.7065578000038,614.7065578000038,614.7065578000038,614.7065578000038,614.7204252000083,615.7193660999765,615.7193660999765,618.0857926000026,x,0,2.3629415000323206,None,,,,,,,,,,,,,,,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
-50,x,49,0,196,0,,,,,618.103299600014,,618.0876549999812,618.103299600014,619.0863241000334,619.0863241000334,619.0863241000334,619.0863241000334,619.1003107000142,620.0996519000037,620.0996519000037,621.2168623000034,v,0,1.1138166000018828,None,,,,,,,,,,,,,,,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
150,v,49,1,197,1,,,,,621.2344765000162,,621.2186668000068,621.2344765000162,622.2312655000133,622.2312655000133,622.2312655000133,622.2312655000133,622.2312655000133,623.2303059999831,623.2303059999831,624.7303812000318,z,0,1.485072500014212,None,,,,,,,,,,,,,,,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
50,c,49,2,198,2,,,,,624.7479728999897,,624.7320257999818,624.7479728999897,625.7449101000093,625.7449101000093,625.7449101000093,625.7449101000093,625.7449101000093,626.7440358999884,626.7440358999884,627.9113458999782,c,1,1.1613908999715932,None,,,,,,,,,,,,,,,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
-150,z,49,3,199,3,,,,,627.9288220999879,,627.9129590999801,627.9288220999879,628.9113089999883,628.9113089999883,628.9113089999883,628.9113089999883,628.9256320000277,629.9250012999983,629.9250012999983,631.2585581000312,x,0,1.3262665999936871,None,,,,,,,,,,,,,,,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
-150,z,,,,,0,0,0,3,631.2735044999863,,,,,,,,,,,,,,,,631.2671776000061,631.2735044999863,632.2727975000162,632.2727975000162,632.2727975000162,632.2727975000162,632.2727975000162,633.2717884000158,633.2717884000158,635.0228512000176,x,0,1.748511099955067,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
-150,z,,,,,0,1,1,3,635.0370793000329,,,,,,,,,,,,,,,,635.0261877999874,635.0370793000329,636.0363706999924,636.0363706999924,636.0363706999924,636.0363706999924,636.0363706999924,637.035681999987,637.035681999987,638.0361734000035,x,0,0.9841541000059806,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
-150,z,,,,,0,2,2,3,638.0513801000197,,,,,,,,,,,,,,,,638.0383466000203,638.0513801000197,639.0505050999927,639.0505050999927,639.0505050999927,639.0505050999927,639.0505050999927,640.0495974000078,640.0495974000078,640.8840552000329,x,0,0.8328645000001416,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
-50,x,,,,,0,3,3,0,640.8987777000293,,,,,,,,,,,,,,,,640.885838599992,640.8987777000293,641.8980744000291,641.8980744000291,641.8980744000291,641.8980744000291,641.8980744000291,642.8971175000188,642.8971175000188,645.3307664000313,v,0,2.416793600015808,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
50,c,,,,,1,0,4,2,645.3453963000211,,,,,,,,,,,,,,,,645.3326404999825,645.3453963000211,646.3443740999792,646.3443740999792,646.3443740999792,646.3443740999792,646.3443740999792,647.3434919000138,647.3434919000138,651.7418059000047,c,1,4.3965671000187285,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
-50,x,,,,,1,1,5,0,651.7567377000232,,,,,,,,,,,,,,,,651.7436824000324,651.7567377000232,652.7560151999933,652.7560151999933,652.7560151999933,652.7560151999933,652.7560151999933,653.755298300006,653.755298300006,655.1555854000035,v,0,1.3945371999870986,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
-50,x,,,,,1,2,6,0,655.170621600002,,,,,,,,,,,,,,,,655.1575538000325,655.170621600002,656.1699551999918,656.1699551999918,656.1699551999918,656.1699551999918,656.1699551999918,657.1691449999926,657.1691449999926,658.6526890000096,v,0,1.4807833000086248,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
-150,z,,,,,1,3,7,3,658.6678319000057,,,,,,,,,,,,,,,,658.6545531000011,658.6678319000057,659.6669861000264,659.6669861000264,659.6669861000264,659.6669861000264,659.6669861000264,660.6661372000235,660.6661372000235,663.7319081000169,z,1,3.054974900034722,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
-50,x,,,,,2,0,8,0,663.7469765000278,,,,,,,,,,,,,,,,663.7338523999788,663.7469765000278,664.746103100013,664.746103100013,664.746103100013,664.746103100013,664.746103100013,665.7455087000271,665.7455087000271,667.3123900999781,v,0,1.559959699981846,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
-50,x,,,,,2,1,9,0,667.3271960000275,,,,,,,,,,,,,,,,667.3141928000259,667.3271960000275,668.3264247000334,668.3264247000334,668.3264247000334,668.3264247000334,668.3264247000334,669.3255027999985,669.3255027999985,670.4761440000148,v,0,1.1484897999907844,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
50,c,,,,,2,2,10,2,670.4913124000304,,,,,,,,,,,,,,,,670.47806210001,670.4913124000304,671.4906293000095,671.4906293000095,671.4906293000095,671.4906293000095,671.4906293000095,672.4895816000062,672.4895816000062,676.9210003000335,c,1,4.427712999982759,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
-150,z,,,,,2,3,11,3,676.9362065999885,,,,,,,,,,,,,,,,676.9230420999811,676.9362065999885,677.9352875000332,677.9352875000332,677.9352875000332,677.9352875000332,677.9352875000332,678.9344407999888,678.9344407999888,679.9017660000245,z,1,0.9555539999855682,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
50,c,,,,,3,0,12,2,679.9167095000157,,,,,,,,,,,,,,,,679.9036618000246,679.9167095000157,680.9159169999766,680.9159169999766,680.9159169999766,680.9159169999766,680.9159169999766,681.915083400032,681.915083400032,683.0993647000287,c,1,1.168862100050319,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
-50,x,,,,,3,1,13,0,683.1142695000162,,,,,,,,,,,,,,,,683.1012259999989,683.1142695000162,684.1134848999791,684.1134848999791,684.1134848999791,684.1134848999791,684.1134848999791,685.1125104000093,685.1125104000093,686.2626596000046,v,0,1.1467482000007294,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
-150,z,,,,,3,2,14,3,686.278531900025,,,,,,,,,,,,,,,,686.2644041000167,686.278531900025,687.2942285999889,687.2778563000029,687.2778563000029,687.2778563000029,687.2778563000029,688.2767323000007,688.2767323000007,689.3107771999785,x,0,1.021723399986513,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
-50,x,,,,,3,3,15,0,689.3261600999977,,,,,,,,,,,,,,,,689.3127181000309,689.3261600999977,690.3418409000151,690.3252268999931,690.3252268999931,690.3252268999931,690.3252268999931,691.3241651999997,691.3241651999997,692.4246653000009,v,0,1.0839377000229433,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
150,v,,,,,4,0,16,1,692.4402844000142,,,,,,,,,,,,,,,,692.4267123999889,692.4402844000142,693.4392736000009,693.4392736000009,693.4392736000009,693.4392736000009,693.4392736000009,694.4383457999793,694.4383457999793,695.8218578000087,z,0,1.367921800003387,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
-50,x,,,,,4,1,17,0,695.8372002000106,,,,,,,,,,,,,,,,695.8238069000072,695.8372002000106,696.8365469999844,696.8365469999844,696.8365469999844,696.8365469999844,696.8365469999844,697.8354362000246,697.8354362000246,698.7533069999772,v,0,0.9086709999828599,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
-150,z,,,,,4,2,18,3,698.7683849000023,,,,,,,,,,,,,,,,698.7552259999793,698.7683849000023,699.7841059999773,699.7674301000079,699.7674301000079,699.7674301000079,699.7674301000079,700.7665331999888,700.7665331999888,702.2170592999901,x,0,1.4402044999878854,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
150,v,,,,,4,3,19,1,702.2319733999902,,,,,,,,,,,,,,,,702.2194038000307,702.2319733999902,703.2312171999947,703.2312171999947,703.2312171999947,703.2312171999947,703.2312171999947,704.230348800018,704.230348800018,705.1811234999914,z,0,0.949020300002303,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
150,v,,,,,5,0,20,1,705.1959776000003,,,,,,,,,,,,,,,,705.1832232000306,705.1959776000003,706.1951783000259,706.1951783000259,706.1951783000259,706.1951783000259,706.1951783000259,707.1942969000083,707.1942969000083,708.3286250000237,z,0,1.1185626999940723,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
50,c,,,,,5,1,21,2,708.3435238000238,,,,,,,,,,,,,,,,708.3304736000136,708.3435238000238,709.3426480999915,709.3426480999915,709.3426480999915,709.3426480999915,709.3426480999915,710.3418588999775,710.3418588999775,711.3091751000029,c,1,0.9535515000461601,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
50,c,,,,,5,2,22,2,711.3245728000184,,,,,,,,,,,,,,,,711.3110375999822,711.3245728000184,712.3238444000017,712.3238444000017,712.3238444000017,712.3238444000017,712.3238444000017,713.3227304000175,713.3227304000175,714.1905629999819,c,1,0.8602317000040784,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
50,c,,,,,5,3,23,2,714.2054624999873,,,,,,,,,,,,,,,,714.1921301999828,714.2054624999873,715.2048188000335,715.2048188000335,715.2048188000335,715.2048188000335,715.2048188000335,716.2037425999879,716.2037425999879,717.0874445000081,c,1,0.8713902000454254,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
50,c,,,,,6,0,24,2,717.1031735999859,,,,,,,,,,,,,,,,717.0893627000041,717.1031735999859,718.1022426999989,718.1022426999989,718.1022426999989,718.1022426999989,718.1022426999989,719.1014477999997,719.1014477999997,719.8357240000041,c,1,0.7244283999898471,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
150,v,,,,,6,1,25,1,719.8508250000305,,,,,,,,,,,,,,,,719.8378253999981,719.8508250000305,720.85004260001,720.85004260001,720.85004260001,720.85004260001,720.85004260001,721.8493523999932,721.8493523999932,722.7164398999885,z,0,0.8590860000113025,None,727214,001,2024-10-16_17h50.24.138,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 17h50.33.464475 +0530,
