pos,corr_resp,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,routine_2.started,Fixation.started,Line1.started,Line2.started,Line3.started,Line4.started,Fixation.stopped,Probe.started,key_resp_2.started,routine_2.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
150,v,,,,,4,3,19,1,847.7543909000233,,,,,,,,,,,,,,,,847.741360199987,847.7543909000233,848.7534386999905,848.7534386999905,848.7534386999905,848.7534386999905,848.7534386999905,849.7526164000155,849.7526164000155,850.7033595999237,v,1,0.9363018999574706,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
150,v,,,,,5,0,20,1,850.7183558000252,,,,,,,,,,,,,,,,850.7053640999366,850.7183558000252,851.7178321999963,851.7178321999963,851.7178321999963,851.7178321999963,851.7178321999963,852.7170369999949,852.7170369999949,853.7009341999656,v,1,0.9688746999017894,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
150,v,,,,,5,1,21,1,853.7164691999787,,,,,,,,,,,,,,,,853.7024609999498,853.7164691999787,854.7152264999459,854.7152264999459,854.7152264999459,854.7152264999459,854.7152264999459,855.7144806999713,855.7144806999713,856.5320148000028,v,1,0.8085185000672936,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
50,c,,,,,5,2,22,2,856.5470895000035,,,,,,,,,,,,,,,,856.5337970999535,856.5470895000035,857.545989700011,857.545989700011,857.545989700011,857.545989700011,857.545989700011,858.5456568999216,858.5456568999216,860.9610873999773,x,0,2.4069808000931516,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
150,v,,,,,5,3,23,1,860.9763976000249,,,,,,,,,,,,,,,,860.9627738000127,860.9763976000249,861.97596229997,861.97596229997,861.97596229997,861.97596229997,861.97596229997,862.9751222999766,862.9751222999766,865.1578952999553,v,1,2.168921999982558,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
-150,z,,,,,6,0,24,3,865.173047499964,,,,,,,,,,,,,,,,865.1599425999448,865.173047499964,866.1726164999418,866.1726164999418,866.1726164999418,866.1726164999418,866.1726164999418,867.1715805999702,867.1715805999702,868.356175999972,z,1,1.1778756000567228,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
-150,z,,,,,6,1,25,3,868.3704518999439,,,,,,,,,,,,,,,,868.3582550999708,868.3704518999439,869.369799499982,869.369799499982,869.369799499982,869.369799499982,869.369799499982,870.3690422999207,870.3690422999207,871.4032400000142,z,1,1.016762200044468,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
-150,z,,,,,6,2,26,3,871.4182312999619,,,,,,,,,,,,,,,,871.4052520999685,871.4182312999619,872.417336500017,872.417336500017,872.417336500017,872.417336500017,872.417336500017,873.416676199995,873.416676199995,874.3007691999665,z,1,0.8755322000943124,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
150,v,,,,,6,3,27,1,874.3154213000089,,,,,,,,,,,,,,,,874.3025645000162,874.3154213000089,875.3150794999674,875.3150794999674,875.3150794999674,875.3150794999674,875.3150794999674,876.3141321999719,876.3141321999719,877.4151793000055,v,1,1.0924223000183702,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
150,v,,,,,7,0,28,1,877.4306699999142,,,,,,,,,,,,,,,,877.4169607999502,877.4306699999142,878.4295955999987,878.4295955999987,878.4295955999987,878.4295955999987,878.4460282999789,879.428315200028,879.428315200028,880.1961622999515,v,1,0.7646048000315204,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
150,v,,,,,7,1,29,1,880.2110059999395,,,,,,,,,,,,,,,,880.1981417000061,880.2110059999395,881.2101621999172,881.2101621999172,881.2101621999172,881.2101621999172,881.2101621999172,882.2092828999739,882.2092828999739,882.976847999962,v,1,0.7644869000650942,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
-150,z,,,,,7,2,30,3,882.991827199934,,,,,,,,,,,,,,,,882.9785911999643,882.991827199934,883.99108539999,883.99108539999,883.99108539999,883.99108539999,883.99108539999,884.990938999923,884.990938999923,886.1573857999174,z,1,1.1566640000091866,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
150,v,,,,,7,3,31,1,886.1724951999495,,,,,,,,,,,,,,,,886.1595793999732,886.1724951999495,887.1712592999684,887.1712592999684,887.1712592999684,887.1712592999684,887.1712592999684,888.1713046999648,888.1713046999648,889.0718887000112,v,1,0.8977586000692099,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
150,v,,,,,8,0,32,1,889.0865976000205,,,,,,,,,,,,,,,,889.0733381999889,889.0865976000205,890.0864806999452,890.0864806999452,890.0864806999452,890.0864806999452,890.0864806999452,891.0850422999356,891.0850422999356,891.9358880999498,v,1,0.8338362000649795,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
-150,z,,,,,8,1,33,3,891.9513332999777,,,,,,,,,,,,,,,,891.9374403000111,891.9513332999777,892.950499999919,892.950499999919,892.950499999919,892.950499999919,892.950499999919,893.9497161000036,893.9497161000036,894.900448899949,z,1,0.9416822999482974,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
50,c,,,,,8,2,34,2,894.9154988999944,,,,,,,,,,,,,,,,894.9022306000115,894.9154988999944,895.9147497999948,895.9147497999948,895.9147497999948,895.9147497999948,895.9147497999948,896.9135770999128,896.9135770999128,899.6635490999324,x,0,2.7320396000286564,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
-150,z,,,,,8,3,35,3,899.6783031999366,,,,,,,,,,,,,,,,899.6652389999945,899.6783031999366,900.6776030999608,900.6776030999608,900.6776030999608,900.6776030999608,900.6776030999608,901.6767542000161,901.6767542000161,902.66106329998,z,1,0.9724392000352964,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
150,v,,,,,9,0,36,1,902.675914100022,,,,,,,,,,,,,,,,902.6628596999217,902.675914100022,903.6750859000022,903.6750859000022,903.6750859000022,903.6750859000022,903.6750859000022,904.6743342999835,904.6743342999835,905.6244863999309,v,1,0.93673439999111,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
150,v,,,,,9,1,37,1,905.6397193999728,,,,,,,,,,,,,,,,905.6265142000047,905.6397193999728,906.639327300014,906.639327300014,906.639327300014,906.639327300014,906.639327300014,907.638360699988,907.638360699988,908.8048574000131,v,1,1.1566297999816015,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
-50,x,,,,,9,2,38,0,908.820532499929,,,,,,,,,,,,,,,,908.8061767999316,908.820532499929,909.8204530000221,909.8204530000221,909.8204530000221,909.8204530000221,909.8204530000221,910.8190976999467,910.8190976999467,912.336612700019,c,0,1.5119167999364436,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
50,c,,,,,9,3,39,2,912.3512000999181,,,,,,,,,,,,,,,,912.3381357999751,912.3512000999181,913.3504174000118,913.3504174000118,913.3504174000118,913.3504174000118,913.3504174000118,914.3495724999812,914.3495724999812,915.5502074999968,x,0,1.1964635000331327,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
-50,x,,,,,10,0,40,0,915.5651018000208,,,,,,,,,,,,,,,,915.5520486999303,915.5651018000208,916.5641927999677,916.5641927999677,916.5641927999677,916.5641927999677,916.5641927999677,917.5631252999883,917.5631252999883,919.4801440999145,c,0,1.9018467999994755,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
-150,z,,,,,10,1,41,3,919.49485249992,,,,,,,,,,,,,,,,919.481944900006,919.49485249992,920.494526399998,920.494526399998,920.494526399998,920.494526399998,920.494526399998,921.4939502999187,921.4939502999187,922.7440521999961,z,1,1.2431030999869108,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
-50,x,,,,,10,2,42,0,922.7591126000043,,,,,,,,,,,,,,,,922.7458073999733,922.7591126000043,923.7583426999627,923.7583426999627,923.7583426999627,923.7583426999627,923.7583426999627,924.7575694000116,924.7575694000116,926.841244100011,c,0,2.078611599979922,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
-150,z,,,,,10,3,43,3,926.855871399981,,,,,,,,,,,,,,,,926.8432033000281,926.855871399981,927.8551186999539,927.8551186999539,927.8551186999539,927.8551186999539,927.8551186999539,928.8542996000033,928.8542996000033,929.7887619999237,z,1,0.9192008000100031,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
-150,z,,,,,11,0,44,3,929.8032891999464,,,,,,,,,,,,,,,,929.7907906000037,929.8032891999464,930.8028185999719,930.8028185999719,930.8028185999719,930.8028185999719,930.8028185999719,931.8021367000183,931.8021367000183,932.7862650000025,z,1,0.9707814001012594,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
150,v,,,,,11,1,45,1,932.8008809000021,,,,,,,,,,,,,,,,932.7880369999912,932.8008809000021,933.8002728999127,933.8002728999127,933.8002728999127,933.8002728999127,933.8002728999127,934.7992466000142,934.7992466000142,936.4833109999308,v,1,1.680053299991414,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
-50,x,,,,,11,2,46,0,936.4981412999332,,,,,,,,,,,,,,,,936.4854623000138,936.4981412999332,937.4972762999823,937.4972762999823,937.4972762999823,937.4972762999823,937.4972762999823,938.4964305999456,938.4964305999456,940.2299267000053,c,0,1.7175627000397071,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
-150,z,,,,,11,3,47,3,940.2448855999392,,,,,,,,,,,,,,,,940.2316644999664,940.2448855999392,941.24433269992,941.24433269992,941.24433269992,941.24433269992,941.24433269992,942.243330599973,942.243330599973,943.3783955000108,z,1,1.1288323000771925,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
-150,z,,,,,12,0,48,3,943.3921710000141,,,,,,,,,,,,,,,,943.3801726999227,943.3921710000141,944.3914856999181,944.3914856999181,944.3914856999181,944.3914856999181,944.3914856999181,945.390679199947,945.390679199947,946.3079419999849,z,1,0.9030460000503808,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
150,v,,,,,12,1,49,1,946.3230440999614,,,,,,,,,,,,,,,,946.3097141999751,946.3230440999614,947.3224539000075,947.3224539000075,947.3224539000075,947.3224539000075,947.3224539000075,948.321600999916,948.321600999916,949.571998899919,v,1,1.2362495999550447,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
-150,z,,,,,12,2,50,3,949.5870878000278,,,,,,,,,,,,,,,,949.5738253999734,949.5870878000278,950.5870952999685,950.5870952999685,950.5870952999685,950.5870952999685,950.5870952999685,951.5858892999822,951.5858892999822,952.7365735999774,z,1,1.1488420000532642,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
-50,x,,,,,12,3,51,0,952.7511887999717,,,,,,,,,,,,,,,,952.7383337999927,952.7511887999717,953.7506452000234,953.7506452000234,953.7506452000234,953.7506452000234,953.7506452000234,954.7498278999701,954.7498278999701,956.2834690000163,c,0,1.5301900999620557,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
-50,x,,,,,13,0,52,0,956.2983933999203,,,,,,,,,,,,,,,,956.2854347999673,956.2983933999203,957.297576699988,957.297576699988,957.297576699988,957.297576699988,957.297576699988,958.2968803999247,958.2968803999247,961.3623017999344,c,0,3.0504162000725046,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
50,c,,,,,13,1,53,2,961.3783351000166,,,,,,,,,,,,,,,,961.3641456000041,961.3783351000166,962.3769899000181,962.3769899000181,962.3769899000181,962.3769899000181,962.3934961999767,963.3759435999673,963.3759435999673,967.5911483999807,x,0,4.209734999923967,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
50,c,,,,,13,2,54,2,967.6057761999546,,,,,,,,,,,,,,,,967.5929473999422,967.6057761999546,968.6049785999348,968.6049785999348,968.6049785999348,968.6049785999348,968.6049785999348,969.6042268999154,969.6042268999154,972.0868544999976,x,0,2.478038499946706,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
-150,z,,,,,13,3,55,3,972.1018483999651,,,,,,,,,,,,,,,,972.0889553999295,972.1018483999651,973.1013140999712,973.1013140999712,973.1013140999712,973.1013140999712,973.1013140999712,974.1006861999631,974.1006861999631,976.0841120999539,z,1,1.9749514000723138,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
-50,x,,,,,14,0,56,0,976.0990516999736,,,,,,,,,,,,,,,,976.0859446999384,976.0990516999736,977.098236199934,977.098236199934,977.098236199934,977.098236199934,977.1146743999561,978.0971747000003,978.0971747000003,979.6138860000065,c,0,1.504334699944593,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
150,v,,,,,14,1,57,1,979.6289525999455,,,,,,,,,,,,,,,,979.6156664999435,979.6289525999455,980.6285012000008,980.6285012000008,980.6285012000008,980.6285012000008,980.6285012000008,981.6276510999305,981.6276510999305,985.442544199992,v,1,3.7980279000476003,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
-50,x,,,,,14,2,58,0,985.457562699914,,,,,,,,,,,,,,,,985.4442905000178,985.457562699914,986.4572301999433,986.4572301999433,986.4572301999433,986.4572301999433,986.4572301999433,987.4562273999909,987.4562273999909,989.7225669999607,c,0,2.2624595999950543,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
-150,z,,,,,14,3,59,3,989.7375948999543,,,,,,,,,,,,,,,,989.7240922999335,989.7375948999543,990.7369191999314,990.7369191999314,990.7369191999314,990.7369191999314,990.7369191999314,991.7360857999884,991.7360857999884,993.1194523000158,z,1,1.3745522000826895,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
50,c,,,,,15,0,60,2,993.1346421999624,,,,,,,,,,,,,,,,993.1212335999589,993.1346421999624,994.1340381000191,994.1340381000191,994.1340381000191,994.1340381000191,994.1340381000191,995.1333754999796,995.1333754999796,997.4832359999418,x,0,2.3352811000077054,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
-50,x,,,,,15,1,61,0,997.4984579000156,,,,,,,,,,,,,,,,997.48503719992,997.4984579000156,998.4971710999962,998.4971710999962,998.4971710999962,998.4971710999962,998.5137591999955,999.496301200008,999.496301200008,1000.8968868999509,c,0,1.387713799951598,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
-50,x,,,,,15,2,62,0,1000.911925500026,,,,,,,,,,,,,,,,1000.898901599925,1000.911925500026,1001.9111772999167,1001.9111772999167,1001.9111772999167,1001.9111772999167,1001.9111772999167,1002.9092862999532,1002.9092862999532,1005.8757470999844,c,0,2.962403399986215,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
150,v,,,,,15,3,63,1,1005.8907740999712,,,,,,,,,,,,,,,,1005.8774998999434,1005.8907740999712,1006.8911132999929,1006.8911132999929,1006.8911132999929,1006.8911132999929,1006.8911132999929,1007.8894526999211,1007.8894526999211,1010.805295499973,v,1,2.9090146999806166,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
150,v,,,,,16,0,64,1,1010.8202078000177,,,,,,,,,,,,,,,,1010.8070883000037,1010.8202078000177,1011.8198645999655,1011.8198645999655,1011.8198645999655,1011.8198645999655,1011.8198645999655,1012.8185764999362,1012.8185764999362,1013.93593529996,v,1,1.1088834999827668,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
50,c,,,,,16,1,65,2,1013.9511773999548,,,,,,,,,,,,,,,,1013.9377183999168,1013.9511773999548,1014.9501959999325,1014.9501959999325,1014.9501959999325,1014.9501959999325,1014.9684112999821,1015.9492987999693,1015.9492987999693,1018.1823282999685,x,0,2.2161291000666097,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
50,c,,,,,16,2,66,2,1018.1973457999993,,,,,,,,,,,,,,,,1018.1840179000283,1018.1973457999993,1019.1967662000097,1019.1967662000097,1019.1967662000097,1019.1967662000097,1019.1967662000097,1020.1958393999375,1020.1958393999375,1020.9141113000223,x,0,0.7014576999936253,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
-150,z,,,,,16,3,67,3,1020.9285006999271,,,,,,,,,,,,,,,,1020.9159272999968,1020.9285006999271,1021.9280799999833,1021.9280799999833,1021.9280799999833,1021.9280799999833,1021.9280799999833,1022.9261949999491,1022.9261949999491,1024.0113582999911,z,1,1.0733104000100866,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
-150,z,,,,,17,0,68,3,1024.026171399979,,,,,,,,,,,,,,,,1024.0131302999798,1024.026171399979,1025.02562640002,1025.02562640002,1025.02562640002,1025.02562640002,1025.02562640002,1026.0244187000208,1026.0244187000208,1026.8750928000081,z,1,0.8417245000600815,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
50,c,,,,,17,1,69,2,1026.8892925999826,,,,,,,,,,,,,,,,1026.876599799958,1026.8892925999826,1027.8898681999417,1027.8898681999417,1027.8898681999417,1027.8898681999417,1027.8898681999417,1028.8890620999737,1028.8890620999737,1031.2548510999186,x,0,2.350495900027454,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
-50,x,,,,,17,2,70,0,1031.2701933999779,,,,,,,,,,,,,,,,1031.2565056999447,1031.2701933999779,1032.2693861000007,1032.2693861000007,1032.2693861000007,1032.2693861000007,1032.2693861000007,1033.268381599919,1033.268381599919,1034.4859872999368,c,0,1.2071538000600412,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
-50,x,,,,,17,3,71,0,1034.500746899983,,,,,,,,,,,,,,,,1034.4878086999524,1034.500746899983,1035.4999632999534,1035.4999632999534,1035.4999632999534,1035.4999632999534,1035.4999632999534,1036.4990638999734,1036.4990638999734,1037.3339768999722,c,0,0.8328391000395641,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
-50,x,,,,,18,0,72,0,1037.3487052000128,,,,,,,,,,,,,,,,1037.3357199999737,1037.3487052000128,1038.347878200002,1038.347878200002,1038.347878200002,1038.347878200002,1038.347878200002,1039.3467638000147,1039.3467638000147,1040.1480316999368,c,0,0.7877801000140607,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
-50,x,,,,,18,1,73,0,1040.1630994000006,,,,,,,,,,,,,,,,1040.1496684999438,1040.1630994000006,1041.1621867999202,1041.1621867999202,1041.1621867999202,1041.1621867999202,1041.1621867999202,1042.1613332999405,1042.1613332999405,1042.9287610999309,c,0,0.7543781000422314,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
150,v,,,,,18,2,74,1,1042.9438705999637,,,,,,,,,,,,,,,,1042.9305321000284,1042.9438705999637,1043.9430334999925,1043.9430334999925,1043.9430334999925,1043.9430334999925,1043.9430334999925,1044.942179100006,1044.942179100006,1047.524248600006,v,1,2.565698599908501,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
150,v,,,,,18,3,75,1,1047.5394788000267,,,,,,,,,,,,,,,,1047.5255343000172,1047.5394788000267,1048.5390634000069,1048.5390634000069,1048.5390634000069,1048.5390634000069,1048.5390634000069,1049.5381783000194,1049.5381783000194,1050.2392800999805,v,1,0.6929832000751048,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
150,v,,,,,19,0,76,1,1050.2544692999218,,,,,,,,,,,,,,,,1050.241065399954,1050.2544692999218,1051.2536926999455,1051.2536926999455,1051.2536926999455,1051.2536926999455,1051.2536926999455,1052.2528868999798,1052.2528868999798,1053.1372138999868,v,1,0.874256300041452,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
-150,z,,,,,19,1,77,3,1053.1522771000164,,,,,,,,,,,,,,,,1053.1389436000027,1053.1522771000164,1054.1513930999208,1054.1513930999208,1054.1513930999208,1054.1513930999208,1054.1513930999208,1055.1504806999583,1055.1504806999583,1056.1515151999192,z,1,0.9941348999273032,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
-150,z,,,,,19,2,78,3,1056.1665103000123,,,,,,,,,,,,,,,,1056.1532728999155,1056.1665103000123,1057.165501200012,1057.165501200012,1057.165501200012,1057.165501200012,1057.165501200012,1058.1646233999636,1058.1646233999636,1058.9979561999207,z,1,0.8223778998944908,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
-150,z,,,,,19,3,79,3,1059.0130931999302,,,,,,,,,,,,,,,,1058.999728100025,1059.0130931999302,1060.0131967000198,1060.0131967000198,1060.0131967000198,1060.0131967000198,1060.0131967000198,1061.012619099929,1061.012619099929,1061.7466275999323,z,1,0.7238418000051752,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
-150,z,,,,,20,0,80,3,1061.7617346999468,,,,,,,,,,,,,,,,1061.7483054000186,1061.7617346999468,1062.760976599995,1062.760976599995,1062.760976599995,1062.760976599995,1062.760976599995,1063.76017699996,1063.76017699996,1064.4279890999896,z,1,0.662479400052689,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
50,c,,,,,20,1,81,2,1064.442750899936,,,,,,,,,,,,,,,,1064.4300812999718,1064.442750899936,1065.442256600014,1065.442256600014,1065.442256600014,1065.442256600014,1065.442256600014,1066.441129099927,1066.441129099927,1068.7070637999568,x,0,2.263989200000651,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
50,c,,,,,20,2,82,2,1068.7233664999949,,,,,,,,,,,,,,,,1068.708324600011,1068.7233664999949,1069.7220059999963,1069.7220059999963,1069.7220059999963,1069.7220059999963,1069.7386278000195,1070.7208040999249,1070.7208040999249,1071.7050354999956,x,0,0.9771810000529513,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
-150,z,,,,,20,3,83,3,1071.7203848999925,,,,,,,,,,,,,,,,1071.706836599973,1071.7203848999925,1072.7195438999915,1072.7195438999915,1072.7195438999915,1072.7195438999915,1072.7195438999915,1073.7183267999208,1073.7183267999208,1075.002552299993,z,1,1.2743369999807328,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
-150,z,,,,,21,0,84,3,1075.01765049994,,,,,,,,,,,,,,,,1075.0044175999938,1075.01765049994,1076.0168082999298,1076.0168082999298,1076.0168082999298,1076.0168082999298,1076.0168082999298,1077.0157000999898,1077.0157000999898,1078.499336799956,z,1,1.4748959999997169,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
50,c,,,,,21,1,85,2,1078.5146820999216,,,,,,,,,,,,,,,,1078.50113400002,1078.5146820999216,1079.5138191999868,1079.5138191999868,1079.5138191999868,1079.5138191999868,1079.5138191999868,1080.5130891000153,1080.5130891000153,1083.3623515999643,x,0,2.8436711999820545,None,801544,001,2024-10-17_14h32.30.810,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 14h33.02.628742 +0530,
