pos,corr_resp,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,fixation.stopped,line1.started,line2.started,line3.started,line4.started,probe.started,key_resp.started,trial.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,routine_2.started,Fixation.started,Line1.started,Line2.started,Line3.started,Line4.started,Fixation.stopped,Probe.started,key_resp_2.started,routine_2.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
-50,x,24,0,96,0,,,,,256.03847510006744,,256.0218556000618,256.03847510006744,257.03520300006494,257.0213535000803,257.0213535000803,257.0213535000803,257.0213535000803,258.03432610002346,258.03432610002346,258.41842160001397,x,1,0.36785150005016476,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
150,v,24,1,97,1,,,,,258.43672990007326,,258.4197206000099,258.43672990007326,259.43325680005364,259.4193085000152,259.4193085000152,259.4193085000152,259.4193085000152,260.43237940000836,260.43237940000836,260.78387649997603,v,1,0.3488212999654934,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
50,c,24,2,98,2,,,,,260.8017942000879,,260.7855580999749,260.8017942000879,261.7978834999958,261.7841405000072,261.7841405000072,261.7841405000072,261.7841405000072,262.79705519997515,262.79705519997515,263.11542240006384,c,1,0.3009448000229895,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
-150,z,24,3,99,3,,,,,263.13308040006086,,263.117185399984,263.13308040006086,264.12938529998064,264.12938529998064,264.12938529998064,264.12938529998064,264.12938529998064,265.12850230000913,265.12850230000913,265.4631284000352,z,1,0.3183089999947697,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
-50,x,25,0,100,0,,,,,265.48116359999403,,265.46493700006977,265.48116359999403,266.4774124000687,266.4636271999916,266.4636271999916,266.4636271999916,266.4636271999916,267.47655460005626,267.47655460005626,267.9278207999887,x,1,0.437632100074552,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
150,v,25,1,101,1,,,,,267.9458825000329,,267.92958570003975,267.9458825000329,268.9420197000727,268.92855830001645,268.92855830001645,268.92855830001645,268.92855830001645,269.94131999998353,269.94131999998353,270.259406200028,v,1,0.3054557000286877,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
50,c,25,2,102,2,,,,,270.2772610000102,,270.26117549999617,270.2772610000102,271.2734773000702,271.2597076999955,271.2597076999955,271.2597076999955,271.2597076999955,272.27277380006853,272.27277380006853,272.6240864000283,c,1,0.3443781000096351,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
-150,z,25,3,103,3,,,,,272.6419482000638,,272.62581440003123,272.6419482000638,273.6382585000247,273.62443920003716,273.62443920003716,273.62443920003716,273.62443920003716,274.6373065999942,274.6373065999942,275.0551093000686,z,1,0.40856809995602816,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
-50,x,26,0,104,0,,,,,275.07299590006005,,275.05691400007345,275.07299590006005,276.06955690006725,276.0557575999992,276.0557575999992,276.0557575999992,276.0557575999992,277.0686502000317,277.0686502000317,277.50331130006816,x,1,0.42839840007945895,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
150,v,26,1,105,1,,,,,277.52116910007317,,277.5050690000644,277.52116910007317,278.5341297000414,278.50347039999906,278.50347039999906,278.50347039999906,278.50347039999906,279.5167098999955,279.5167098999955,279.91828119999263,v,1,0.3987381999613717,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
50,c,26,2,106,2,,,,,279.9359040000709,,279.920029800036,279.9359040000709,280.9322104000021,280.9322104000021,280.9322104000021,280.9322104000021,280.9322104000021,281.93140090000816,281.93140090000816,282.2662805999862,c,1,0.32362499996088445,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
-150,z,26,3,107,3,,,,,282.28400510002393,,282.26813970005605,282.28400510002393,283.2803577000741,283.2803577000741,283.2803577000741,283.2803577000741,283.2803577000741,284.2794448999921,284.2794448999921,284.5973611000227,z,1,0.3007519000675529,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
-50,x,27,0,108,0,,,,,284.6155509999953,,284.5991501000244,284.6155509999953,285.6117925000144,285.5979447000427,285.5979447000427,285.5979447000427,285.5979447000427,286.6109281000681,286.6109281000681,287.11276420007925,x,1,0.4996737000765279,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
150,v,27,1,109,1,,,,,287.12986630003434,,287.11451290000696,287.12986630003434,288.1263655000366,288.1263655000366,288.1263655000366,288.1263655000366,288.1263655000366,289.1255454000784,289.1255454000784,289.4268127999967,v,1,0.28800550010055304,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
50,c,27,2,110,2,,,,,289.44467700005043,,289.42878000007477,289.44467700005043,290.4408216000302,290.42737200006377,290.42737200006377,290.42737200006377,290.42737200006377,291.4401778000174,291.4401778000174,291.7249618000351,c,1,0.2749935000902042,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
-150,z,27,3,111,3,,,,,291.74274000001606,,291.7271214000648,291.74274000001606,292.73915020003915,292.73915020003915,292.73915020003915,292.73915020003915,292.73915020003915,293.7383116000565,293.7383116000565,294.0897948000347,z,1,0.33673770003952086,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
-50,x,28,0,112,0,,,,,294.1074627999915,,294.09179600002244,294.1074627999915,295.1035752000753,295.1035752000753,295.1035752000753,295.1035752000753,295.1035752000753,296.10309300001245,296.10309300001245,296.3878976000706,x,1,0.2722131999908015,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
150,v,28,1,113,1,,,,,296.40567160001956,,296.38965410005767,296.40567160001956,297.4020125999814,297.38815530005377,297.38815530005377,297.38815530005377,297.38815530005377,298.4012012000894,298.4012012000894,298.770063700038,v,1,0.3668008999666199,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
50,c,28,2,114,2,,,,,298.78708520007785,,298.7718036000151,298.78708520007785,299.78337239997927,299.78337239997927,299.78337239997927,299.78337239997927,299.78337239997927,300.7823856000323,300.7823856000323,301.0840030000545,c,1,0.28808910003863275,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
-150,z,28,3,115,3,,,,,301.1019146000035,,301.08577390003484,301.1019146000035,302.09805740008596,302.08437340008095,302.08437340008095,302.08437340008095,302.08437340008095,303.09726730000693,303.09726730000693,303.4152408000082,z,1,0.30114230001345277,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
-50,x,29,0,116,0,,,,,303.43327570008114,,303.41694820008706,303.43327570008114,304.42953680001665,304.41581710008904,304.41581710008904,304.41581710008904,304.41581710008904,305.42872409999836,305.42872409999836,305.73047820001375,x,1,0.2991656999802217,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
150,v,29,1,117,1,,,,,305.74807259999216,,305.7322446000762,305.74807259999216,306.7443802000489,306.73062410007697,306.73062410007697,306.73062410007697,306.73062410007697,307.74351489997935,307.74351489997935,308.06160570005886,v,1,0.3057070999639109,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
50,c,29,2,118,2,,,,,308.0794362000888,,308.0633529999759,308.0794362000888,309.07574620004743,309.0622190000722,309.0622190000722,309.0622190000722,309.0622190000722,310.0749062000541,310.0749062000541,310.3766095000319,c,1,0.29903350002132356,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
-150,z,29,3,119,3,,,,,310.3942453999771,,310.3783968000207,310.3942453999771,311.39043879997917,311.39043879997917,311.39043879997917,311.39043879997917,311.39043879997917,312.3898036000319,312.3898036000319,312.67425699997693,z,1,0.2798061999492347,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
-50,x,30,0,120,0,,,,,312.6923764999956,,312.6760037000058,312.6923764999956,313.6886193000246,313.67485130007844,313.67485130007844,313.67485130007844,313.67485130007844,314.68767170002684,314.68767170002684,314.97245800006203,x,1,0.26965509995352477,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
150,v,30,1,121,1,,,,,314.9903645000886,,314.9742067999905,314.9903645000886,315.98669130005874,315.97293759998865,315.97293759998865,315.97293759998865,315.97293759998865,316.98576319997665,316.98576319997665,317.22058169997763,v,1,0.2192522999830544,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
50,c,30,2,122,2,,,,,317.23862630000804,,317.2223089999752,317.23862630000804,318.23480720003136,318.22096850001253,318.22096850001253,318.22096850001253,318.22096850001253,319.2339893000899,319.2339893000899,319.4684977000579,c,1,0.23146909999195486,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
-150,z,30,3,123,3,,,,,319.4862909000367,,319.47033510007896,319.4862909000367,320.4829386000056,320.4693053000374,320.4693053000374,320.4693053000374,320.4693053000374,321.48225800006185,321.48225800006185,321.79982569999993,z,1,0.30133390007540584,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
-50,x,31,0,124,0,,,,,321.8178659999976,,321.80262590001803,321.8178659999976,322.8143335999921,322.800809700042,322.800809700042,322.800809700042,322.800809700042,323.8135579000227,323.8135579000227,324.0985330999829,x,1,0.2720369999296963,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
150,v,31,1,125,1,,,,,324.11615430004895,,324.1002873000689,324.11615430004895,325.1124018999981,325.0988377999747,325.0988377999747,325.0988377999747,325.0988377999747,326.11166230007075,326.11166230007075,326.44648390007205,v,1,0.32109950005542487,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
50,c,31,2,126,2,,,,,326.4643680000445,,326.44852890004404,326.4643680000445,327.4605968000833,327.4469410000602,327.4469410000602,327.4469410000602,327.4469410000602,328.4597469000146,328.4597469000146,328.79450309998356,c,1,0.32587219995912164,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
-150,z,31,3,127,3,,,,,328.8124266000232,,328.79634190001525,328.8124266000232,329.80870210006833,329.7950045000762,329.7950045000762,329.7950045000762,329.7950045000762,330.8077247000765,330.8077247000765,331.2090093999868,z,1,0.3912852000212297,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
-50,x,32,0,128,0,,,,,331.22692679998,,331.2106641000137,331.22692679998,332.2233490999788,332.2095580000896,332.2095580000896,332.2095580000896,332.2095580000896,333.2225494000595,333.2225494000595,333.5405393000692,x,1,0.30398199998307973,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
150,v,32,1,129,1,,,,,333.55843840003945,,333.5425362000242,333.55843840003945,334.5548095999984,334.5410229000263,334.5410229000263,334.5410229000263,334.5410229000263,335.5539615000598,335.5539615000598,336.5214480999857,v,1,0.955246499972418,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
50,c,32,2,130,2,,,,,336.53923290001694,,336.52444100007415,336.53923290001694,337.535527799977,337.5221060999902,337.5221060999902,337.5221060999902,337.5221060999902,338.53469840006437,338.53469840006437,338.86991050001234,c,1,0.32808250002563,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
-150,z,32,3,131,3,,,,,338.88742679997813,,338.8716413000366,338.88742679997813,339.883660600055,339.883660600055,339.883660600055,339.883660600055,339.883660600055,340.8829798999941,340.8829798999941,341.2338770000497,z,1,0.3382776000071317,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
-50,x,33,0,132,0,,,,,341.2520545000443,,341.2353955000872,341.2520545000443,342.2482358000707,342.234935500077,342.234935500077,342.234935500077,342.234935500077,343.2471529999748,343.2471529999748,343.76550640002824,x,1,0.5132584000239149,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
150,v,33,1,133,1,,,,,343.783276900067,,343.7671424000291,343.783276900067,344.7796236000722,344.76601060002577,344.76601060002577,344.76601060002577,344.76601060002577,345.7787598000141,345.7787598000141,346.39647210005205,v,1,0.600539599894546,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
50,c,33,2,134,2,,,,,346.4146206000587,,346.39814060006756,346.4146206000587,347.4108358999947,347.39729690004606,347.39729690004606,347.39729690004606,347.39729690004606,348.41003400005866,348.41003400005866,348.7282246000832,c,1,0.30138459999579936,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
-150,z,33,3,135,3,,,,,348.7459665000206,,348.7300062000286,348.7459665000206,349.74237630004063,349.7286628000438,349.7286628000438,349.7286628000438,349.7286628000438,350.741252399981,350.741252399981,351.14313139999285,z,1,0.3999881000490859,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
-50,x,34,0,136,0,,,,,351.1604087000014,,351.1461723999819,351.1604087000014,352.15683950006496,352.15683950006496,352.15683950006496,352.15683950006496,352.15683950006496,353.1559672000585,353.1559672000585,353.5075559000252,x,1,0.3403609999222681,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
150,v,34,1,137,1,,,,,353.5254147000378,,353.50932980002835,353.5254147000378,354.5217048000777,354.5079924000893,354.5079924000893,354.5079924000893,354.5079924000893,355.52093160001095,355.52093160001095,355.83909250004217,v,1,0.31141620001289994,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
50,c,34,2,138,2,,,,,355.8568998000119,,355.8410034000408,355.8568998000119,356.8530880000908,356.8530880000908,356.8530880000908,356.8530880000908,356.8530880000908,357.8522114000516,357.8522114000516,358.6367927000392,c,1,0.7761302000144497,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
-150,z,34,3,139,3,,,,,358.6545474000741,,358.63924250006676,358.6545474000741,359.65093020000495,359.65093020000495,359.65093020000495,359.65093020000495,359.65093020000495,360.6500181000447,360.6500181000447,361.36756639997475,z,1,0.7001524999504909,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
-50,x,35,0,140,0,,,,,361.3857274000766,,361.3697685999796,361.3857274000766,362.3818865000503,362.3683841000311,362.3683841000311,362.3683841000311,362.3683841000311,363.3809228000464,363.3809228000464,363.9168523000553,x,1,0.5333283999934793,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
150,v,35,1,141,1,,,,,363.9335736000212,,363.91868510004133,363.9335736000212,364.92979060008656,364.92979060008656,364.92979060008656,364.92979060008656,364.92979060008656,365.9288958000252,365.9288958000252,366.62997780006845,v,1,0.6839757000561804,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
50,c,35,2,142,2,,,,,366.64780010003597,,366.63228480005637,366.64780010003597,367.644149400061,367.6301812999882,367.6301812999882,367.6301812999882,367.6301812999882,368.6432751000393,368.6432751000393,369.0613921000622,c,1,0.4099998000310734,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
-150,z,35,3,143,3,,,,,369.0792724000057,,369.06332489999477,369.0792724000057,370.0919134999858,370.07804110005964,370.07804110005964,370.07804110005964,370.07804110005964,371.0744803000707,371.0744803000707,372.02525469998363,z,1,0.9394604000262916,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
-50,x,36,0,144,0,,,,,372.0434008000884,,372.02676849998534,372.0434008000884,373.0396737999981,373.025830800063,373.025830800063,373.025830800063,373.025830800063,374.03887040005066,374.03887040005066,374.92260990000796,x,1,0.8782342999475077,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
150,v,36,1,145,1,,,,,374.9410893000895,,374.92380810005125,374.9410893000895,375.93736980005633,375.92354940006044,375.92354940006044,375.92354940006044,375.92354940006044,376.9364310000092,376.9364310000092,377.3208362000296,v,1,0.3716569000389427,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
50,c,36,2,146,2,,,,,377.33906100003514,,377.32284999999683,377.33906100003514,378.3353292000247,378.3215625000885,378.3215625000885,378.3215625000885,378.3215625000885,379.3344846999971,379.3344846999971,379.75220220000483,c,1,0.40684790001250803,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
-150,z,36,3,147,3,,,,,379.77027259999886,,379.7540431000525,379.77027259999886,380.766587399994,380.7530923000304,380.7530923000304,380.7530923000304,380.7530923000304,381.7656844999874,381.7656844999874,382.5002029000316,z,1,0.723720800015144,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
-50,x,37,0,148,0,,,,,382.5178264999995,,382.5028841000749,382.5178264999995,383.51400399999693,383.51400399999693,383.51400399999693,383.51400399999693,383.51400399999693,384.51335270004347,384.51335270004347,386.4970379000297,x,1,1.9692607999313623,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
150,v,37,1,149,1,,,,,386.51480990007985,,386.5002034000354,386.51480990007985,387.5108998999931,387.5108998999931,387.5108998999931,387.5108998999931,387.5108998999931,388.51031400007196,388.51031400007196,389.5439346000785,v,1,1.025271400110796,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
50,c,37,2,150,2,,,,,389.5621681000339,,389.5455398000777,389.5621681000339,390.55836420005653,390.5449265000643,390.5449265000643,390.5449265000643,390.5449265000643,391.557570700068,391.557570700068,392.20861099998,c,1,0.6428899000165984,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
