reward_today,future_reward,delay,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
67,75,119,6,2,44,5,99.28520809998736,,99.26972679980099,99.28520809998736,100.2845256999135,100.2845256999135,100.2845256999135,100.98524309974164,l,0.6948131998069584,None,461411,001,2024-11-15_20h33.21.096,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h33.29.111789 +0530,
27,50,21,6,3,45,2,101.00049649970606,,100.9859156999737,101.00049649970606,101.99990189960226,101.99990189960226,101.99990189960226,102.61819179961458,t,0.6163408001884818,None,461411,001,2024-11-15_20h33.21.096,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h33.29.111789 +0530,
11,30,7,6,4,46,0,102.63246529968455,,102.61904429970309,102.63246529968455,103.63177259964868,103.63177259964868,103.63177259964868,104.4489308996126,t,0.8037459999322891,None,461411,001,2024-11-15_20h33.21.096,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h33.29.111789 +0530,
40,55,62,6,5,47,3,104.46437959978357,,104.44959079986438,104.46437959978357,105.46357989963144,105.46357989963144,105.46357989963144,105.94756049988791,l,0.4783294000662863,None,461411,001,2024-11-15_20h33.21.096,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h33.29.111789 +0530,
78,80,162,6,6,48,6,105.9630788997747,,105.94808589993045,105.9630788997747,106.96238779975101,106.96238779975101,106.96238779975101,107.76283619971946,l,0.7926451000384986,None,461411,001,2024-11-15_20h33.21.096,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h33.29.111789 +0530,
15,35,13,7,0,49,1,107.77823569998145,,107.76348939957097,107.77823569998145,108.7775146998465,108.7775146998465,108.7775146998465,109.51126229995862,t,0.7257243003696203,None,461411,001,2024-11-15_20h33.21.096,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h33.29.111789 +0530,
11,30,7,7,1,50,0,109.52673919964582,,109.51207039970905,109.52673919964582,110.52607039967552,110.52607039967552,110.52607039967552,111.19358900003135,t,0.6543352999724448,None,461411,001,2024-11-15_20h33.21.096,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h33.29.111789 +0530,
40,55,62,7,2,51,3,111.20862089982256,,111.19430099986494,111.20862089982256,112.20790269970894,112.20790269970894,112.20790269970894,115.38965039979666,l,3.164828300010413,None,461411,001,2024-11-15_20h33.21.096,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h33.29.111789 +0530,
67,75,119,7,3,52,5,115.40476499963552,,115.39045089995489,115.40476499963552,116.40449879970402,116.40449879970402,116.40449879970402,118.0377286998555,l,1.6236680997535586,None,461411,001,2024-11-15_20h33.21.096,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h33.29.111789 +0530,
49,60,89,7,4,53,4,118.05296129966155,,118.03835719963536,118.05296129966155,119.05227899970487,119.05227899970487,119.05227899970487,121.78460999997333,l,2.718651100061834,None,461411,001,2024-11-15_20h33.21.096,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h33.29.111789 +0530,
